The meat here is horrible and the horchata is nasty taste like dirty sink water. I do not recommend this Filibertos.,,,,
Their sushi was delicious and the staff is so pleasant! Definitely a place to come visit for some yummy to go sushi!,Service,,,
We got the white pizza delicious!!!!\nGarlicky and amazingly yummy!\nAnd the cannoli delicious and not super expensive.\nWe are going back for more!,,,Value,
Loud no internet poor variety but more vegetables more pricey. Sort of the Mexican food equivalent to five guys without free peanuts.,,Ambience,Value,
The food has always been good and the servers are always amazing! Its a cool place to hang out but unfortunately is one of the only bars in gilbert so its kind of the only places to go.. and its usually older people.,Service,Ambience,,
Went here for the lunch buffet. Not very good. The food was bland. Most Indian buffets are not very good so my expectations were not very high. I still was hoping very much that this place would be a hidden gem. Unfortunately it was less than satisfactory.,,,,
Took my parents here the other night. It was a wonderful experience. We had bruschetta as an appetizer. Also we had a veggie pizza and for dessert tiramisu. We ordered cappuccinos as well which were amazing! Great service as well. We will return!,Service,,,
Good prices great food. Really enjoyed the lamb kabobs. \nWe had take out so nothing to say about the staff really. The girl on the phone was nice and helpful and the staff was friendly when I paid inside. \nThe inside is nice. Looked clean and well decorated. I would love to eat on their patio sometime. \nWill definitely go again.,Service,Ambience,Value,
"So... you know how the say "" you shouldn\'t judge a book by it\'s cover. Well I judged a place by its name. \n\nVery few Asian eateries I will eat at.. just sayin",,,,
"It was awful....got -2- skinny lattes. Terrible!! No foam and tasted bad....plus a bagel... can we say toasted? ""Oh we don\'t have a toaster!"" Are you kidding!!!!??",,,,
Service for a Saturday night was too slow. We ordered 2 sushi rolls and 2 cokes and waited over 1 hr.,Service,,,
Went there for the first time for dinner 8 of us in total. Restaurant was not busy.The male waiter we had was a smart ass seemed to think he knew everything about how food should be prepared and eaten. My order was 2 skewer lamb kabob platter. All the food arrived at the same time except my lamb was cold and not warm at all. The taste of the food was not bad. Not overly impressed. Spent over $200 will be going somewhere else next time.,Service,,Value,
The people there are extremely rude. Terrible customer service. They take forever even on a non busy day. The manager and waiters refuse to acknowledge you when you call them and the food is overpriced. Would not recommend.,Service,,Value,
Very good food. A varied menu with lots of choices. Mu shu pork and chicken fried rice are our favorites. We pick up and the good preparation is very fast.,Service,,,
This Mr Hero is the best!!!!!! Love the people that run this place. So kind and polite. Recommend everyone to eat here,Service,,,
Very good food very clean and priced fairly. Our second visit was amazing! Our server was very attentive even though they had a full house. The food is very good and priced reasonably. Looking forward to returning soon!,Service,,Value,
Great food and nice staff. My work has recently brought me nearby and I discovered this pizza joint. Everything I have gotten from them pizza or grinder have always been great.,Service,,,
The food was delicious! Lots of flavor and spicy levels were on point. The young men at the front were very nice and friendly even though it was very busy. I had the yellow curry lunch special and was a good size plus you get a soup and an egg roll. The prices were very good as well.,Service,,Value,
First time trying the a la carte menu and pricing was very reasonable! \n\nOrder two chicken run rolls and a yam tempura (total of 18 pics) and it came to $16.\n\nStaff was also very friendly and food came quickly.,Service,,Value,
What a cool hip place to go eat. Pizza was amazing. Zucchini Fries made a great appetizer and their chopped salad was perfection.,,Ambience,,
Worst Biryani I ever tasted...wasted of 50 bucks as I bought family size combo. One star because this is lowest rating I can give. Dirty place most likely hygiene issues employees were not very professional either. I strongly recommend to avoid this place to save your money and health.,Service,Ambience,Value,
Very good pizza....so much fresher than the chains. Service is quick and friendly. Now if they just had online ordering...,Service,,,
